Date,Close,High,Low,Open,Volume,Symbol
,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,
2019-01-01,1011.29541015625,1012.6606435237898,991.2870059955056,1001.6677449096933,3186720,HDFCBANK.NS
2019-01-02,1002.0680541992188,1011.0129886741001,997.9251141916748,1008.8003173442283,4067116,HDFCBANK.NS
2019-01-03,994.2058715820312,1001.9502780903042,990.0629319036343,1000.0435718529641,6385832,HDFCBANK.NS
2019-01-04,996.86572265625,1002.0679305782551,993.5232112539427,995.8300165166333,3643560,HDFCBANK.NS
2019-01-07,998.3722534179688,1005.2928993499563,997.1247165325342,1001.6913176008228,2693506,HDFCBANK.NS
2019-01-08,990.0630493164062,999.7141632065567,987.0735119654772,999.0079841414238,4171730,HDFCBANK.NS
2019-01-09,996.5598754882812,998.7019748784113,989.8747369558924,997.1247957277237,4284314,HDFCBANK.NS
2019-01-10,992.6522827148438,999.8553315148849,985.1902786267576,996.6539637217569,3845770,HDFCBANK.NS
2019-01-11,994.2528076171875,999.9493636205367,992.4167883766909,995.1473698901802,3204020,HDFCBANK.NS
2019-01-14,989.4273681640625,993.3113527317349,987.9208759254118,993.3113527317349,2427580,HDFCBANK.NS
2019-01-15,998.960693359375,1001.1263547740028,989.5920986291812,991.0280188103162,2543778,HDFCBANK.NS
2019-01-16,998.1604614257812,1000.4202572297097,992.5345916727225,998.0898895004666,2626226,HDFCBANK.NS
2019-01-17,1003.85693359375,1005.5516941006346,994.9355625673767,1000.5378695613792,4120114,HDFCBANK.NS
2019-01-18,1002.8917846679688,1007.0111617907687,995.5004681323688,1005.128017963203,2603988,HDFCBANK.NS
2019-01-21,1011.3187866210938,1019.9577547284171,1001.1263168382086,1007.458364841196,8780756,HDFCBANK.NS
2019-01-22,1005.5282592773438,1010.6833426575444,1002.3268916960474,1010.3066908942187,4398488,HDFCBANK.NS
2019-01-23,991.1927490234375,1005.5282739593409,989.3331674037173,1004.6572739275565,3812144,HDFCBANK.NS
2019-01-24,989.7099609375,998.8431642153329,987.6619956710276,993.3585527782733,5055786,HDFCBANK.NS
2019-01-25,986.7674560546875,993.3584600550529,983.942740054531,985.3550980546092,5631118,HDFCBANK.NS
2019-01-28,981.1885986328125,989.6157370188637,977.7048281983929,983.942742715609,7680218,HDFCBANK.NS
2019-01-29,968.689208984375,980.6471260439989,966.5235476564234,978.4108927992995,7381394,HDFCBANK.NS
2019-01-30,957.908203125,968.5244498796576,954.7539600709421,968.5244498796576,9257080,HDFCBANK.NS
2019-01-31,979.2112426757812,983.8249681098307,951.929219053991,956.1662927293055,8289702,HDFCBANK.NS
2019-02-01,984.1546630859375,996.654055546738,977.6343453367283,979.2114096219599,7827094,HDFCBANK.NS
2019-02-04,990.9574584960938,994.7708712755186,980.4824694350998,986.2967228216808,3969144,HDFCBANK.NS
2019-02-05,995.2653198242188,997.59568789612,987.2383942983312,992.4170410972256,4345144,HDFCBANK.NS
2019-02-06,999.313720703125,1001.3616854991515,995.0531999342894,996.3007366890358,5437842,HDFCBANK.NS
2019-02-07,996.7716674804688,1002.7741890345487,991.4047530073105,1000.4438213011508,3608654,HDFCBANK.NS
2019-02-08,999.313720703125,1009.8122700596105,991.7811457299297,994.2998964617809,6117822,HDFCBANK.NS
2019-02-11,1007.317138671875,1008.8471930499757,994.9119975229853,994.9119975229853,3518182,HDFCBANK.NS
2019-02-12,1002.6328735351562,1011.2482799130737,1000.3260682200449,1006.5404201369421,4886194,HDFCBANK.NS
2019-02-14,993.4525146484375,1007.4819593124403,991.2869681846655,1007.4819593124403,3720694,HDFCBANK.NS
2019-02-15,988.9564819335938,992.4639292896466,978.3873601081306,992.1108398192771,4208262,HDFCBANK.NS
2019-02-18,983.8954467773438,997.1245770849615,982.0594276672473,991.8517977763552,3569372,HDFCBANK.NS
2019-02-19,981.1416015625,992.4874753763453,978.3874574444269,983.8014965287153,2634318,HDFCBANK.NS
2019-02-20,992.5816650390625,993.8292019085198,980.1292839411249,983.2365173784669,2446250,HDFCBANK.NS
2019-02-21,996.135986328125,998.042692491121,985.6375511645799,989.450848552591,2630772,HDFCBANK.NS
