Date,Close,High,Low,Open,Volume,Symbol
,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,
2019-01-01,1632.488037109375,1653.969402147926,1629.9954813584982,1653.969402147926,807345,HINDUNILVR.NS
2019-01-02,1617.532470703125,1639.5122773551295,1605.4776328217831,1624.6023084399653,1598707,HINDUNILVR.NS
2019-01-03,1620.976806640625,1634.6178164164144,1615.7197363546557,1615.7197363546557,1182624,HINDUNILVR.NS
2019-01-04,1614.9041748046875,1633.3038125100802,1606.248274814273,1630.4940445060847,1454134,HINDUNILVR.NS
2019-01-07,1617.8497314453125,1635.116387219256,1615.5837719286562,1623.786589635974,909032,HINDUNILVR.NS
2019-01-08,1605.06982421875,1625.5994406210657,1596.2325816505563,1624.2398648413437,1262707,HINDUNILVR.NS
2019-01-09,1617.8951416015625,1628.7717475955226,1607.381111269246,1611.0972628553375,1324628,HINDUNILVR.NS
2019-01-10,1618.9827880859375,1630.6751618756432,1612.456868625086,1617.8951717233156,1313981,HINDUNILVR.NS
2019-01-11,1603.755615234375,1627.321595465387,1593.921372535715,1626.9590197948594,1113837,HINDUNILVR.NS
2019-01-14,1598.7703857421875,1614.0429304410995,1595.3260830908519,1605.205688508318,1018068,HINDUNILVR.NS
2019-01-15,1622.291259765625,1625.508966983641,1601.9429847341519,1601.9429847341519,1614600,HINDUNILVR.NS
2019-01-16,1606.610595703125,1626.777634584779,1601.3988890258436,1622.4269482319414,2054033,HINDUNILVR.NS
2019-01-17,1587.531494140625,1612.6836488436809,1579.3740385612555,1610.5536686820267,1941204,HINDUNILVR.NS
2019-01-18,1580.8240966796875,1603.257097620289,1565.5969139419078,1586.171783678889,3234056,HINDUNILVR.NS
2019-01-21,1583.3619384765625,1593.422776884695,1573.5276960264625,1585.2653223955242,1628067,HINDUNILVR.NS
2019-01-22,1586.3529052734375,1590.7035918329086,1578.2408144040182,1582.5461375158168,1776472,HINDUNILVR.NS
2019-01-23,1601.76171875,1617.0343772655701,1585.628150356502,1587.9847265664987,2321782,HINDUNILVR.NS
2019-01-24,1594.7823486328125,1617.0341159128166,1592.2444296521908,1601.398994847789,1350870,HINDUNILVR.NS
2019-01-25,1592.335205078125,1612.2302864927897,1586.1717505902357,1597.0483568799973,1131790,HINDUNILVR.NS
2019-01-28,1579.8271484375,1605.7044532154048,1577.2439764334563,1594.238674673963,1289774,HINDUNILVR.NS
2019-01-29,1592.244384765625,1598.7250510949168,1564.509062482402,1581.639738512278,1319822,HINDUNILVR.NS
2019-01-30,1571.08056640625,1595.9155082716045,1566.3220507632423,1595.2357203226034,1259978,HINDUNILVR.NS
2019-01-31,1598.181396484375,1608.7407909475216,1572.8026475255986,1573.3918191835116,1880257,HINDUNILVR.NS
2019-02-01,1630.856689453125,1660.9485924091848,1596.5499683482417,1598.1815037192332,2342251,HINDUNILVR.NS
2019-02-04,1633.84765625,1652.3379106202324,1626.6872010474872,1631.4004638868005,1116390,HINDUNILVR.NS
2019-02-05,1650.932861328125,1663.169043614435,1635.9775274226347,1636.022890873313,1278708,HINDUNILVR.NS
2019-02-06,1658.6370849609375,1664.5285799962753,1649.6186098946364,1657.2322563765083,859789,HINDUNILVR.NS
2019-02-07,1666.885498046875,1672.2784384558677,1657.187123102263,1662.3082147035564,927434,HINDUNILVR.NS
2019-02-08,1647.1715087890625,1674.0910664120786,1641.4612459514208,1666.9306114602543,1222765,HINDUNILVR.NS
2019-02-11,1635.8419189453125,1645.4495674017342,1627.6390993303853,1641.506819054356,797453,HINDUNILVR.NS
2019-02-12,1626.505859375,1642.3675771454443,1621.5207480757174,1640.5548094002509,990035,HINDUNILVR.NS
2019-02-14,1617.9407958984375,1630.131616384454,1610.6443604754934,1627.8656563950399,1341658,HINDUNILVR.NS
2019-02-15,1606.8372802734375,1622.4270377196428,1583.9057253715507,1622.4270377196428,1177218,HINDUNILVR.NS
2019-02-18,1587.8941650390625,1608.9222297582994,1572.5762531821442,1608.9222297582994,1513430,HINDUNILVR.NS
2019-02-19,1575.2496337890625,1594.872864600042,1568.451755492595,1586.1716025090736,1598381,HINDUNILVR.NS
2019-02-20,1571.21630859375,1582.5007425842005,1560.7928949515072,1579.5549952505232,1430235,HINDUNILVR.NS
2019-02-21,1590.431640625,1593.4227514803642,1573.7995196990944,1574.388691309097,1225418,HINDUNILVR.NS
2019-02-22,1602.985107421875,1607.0184710589385,1587.9390478872017,1595.2354817054324,1360163,HINDUNILVR.NS
2019-02-25,1604.435302734375,1609.5563933234248,1594.329101254535,1606.1120906327665,1490746,HINDUNILVR.NS
2019-02-26,1606.3387451171875,1618.7109065436816,1597.0483108458086,1598.3172703382158,2190515,HINDUNILVR.NS
2019-02-27,1573.9354248046875,1612.456735230371,1566.7297180526682,1612.456735230371,1491740,HINDUNILVR.NS
2019-02-28,1570.4459228515625,1592.199134185273,1565.868640376406,1585.2652759441419,1895136,HINDUNILVR.NS
2019-03-01,1572.259033203125,1585.2656215198983,1568.996072920279,1572.576245475714,761115,HINDUNILVR.NS
2019-03-05,1563.149658203125,1576.9267599249984,1556.7143546153245,1576.9267599249984,1406843,HINDUNILVR.NS
2019-03-06,1540.67138671875,1568.0441360505838,1538.9944880014068,1564.5092167367545,2193045,HINDUNILVR.NS
2019-03-07,1545.7470703125,1558.9802526541916,1540.671342781208,1546.6080907299063,1566441,HINDUNILVR.NS
2019-03-08,1542.302490234375,1557.1672051242558,1536.4109961521237,1546.2906006647152,1419614,HINDUNILVR.NS
2019-03-11,1554.4029541015625,1564.4185399964554,1543.571711247951,1548.783418435077,1427771,HINDUNILVR.NS
2019-03-12,1572.394775390625,1576.2015433717609,1557.8926335309652,1557.983249789076,1861116,HINDUNILVR.NS
2019-03-13,1583.996337890625,1591.1567921799,1578.1048430748065,1585.2652973640818,1744331,HINDUNILVR.NS
2019-03-14,1574.66064453125,1587.7124829405632,1568.2252309369392,1586.8514625741693,867427,HINDUNILVR.NS
2019-03-15,1539.4022216796875,1582.9992590179766,1535.821939391998,1581.6396833589288,3571762,HINDUNILVR.NS
2019-03-18,1538.6319580078125,1550.7774131562544,1528.9789478191867,1549.9163927506395,1621113,HINDUNILVR.NS
2019-03-19,1540.5355224609375,1549.3727660865316,1530.1573597150802,1538.6773910826294,1456211,HINDUNILVR.NS
2019-03-20,1529.5679931640625,1555.8077593546489,1525.8517311496696,1545.384345878052,2312268,HINDUNILVR.NS
2019-03-22,1520.95751953125,1544.342157333355,1517.0146611250962,1529.5681664220488,1636228,HINDUNILVR.NS
2019-03-25,1517.150390625,1529.5225507193277,1504.5969980409386,1517.2863703135731,2039945,HINDUNILVR.NS
2019-03-26,1526.1690673828125,1533.1935417439154,1517.2864619982035,1522.6341484790375,1452899,HINDUNILVR.NS
2019-03-27,1523.449951171875,1547.9223140268853,1518.192880820073,1526.3503351050765,1520533,HINDUNILVR.NS
2019-03-28,1526.259765625,1533.6014525779785,1516.742735334179,1527.2567657174313,1852958,HINDUNILVR.NS
2019-04-01,1531.78857421875,1560.2036833338836,1528.1630391318417,1549.9162496532913,1283162,HINDUNILVR.NS
2019-04-02,1529.20556640625,1538.1334253856035,1522.8155158740522,1534.6438696191633,1227869,HINDUNILVR.NS
2019-04-03,1514.38623046875,1528.7070293825568,1512.4374829988708,1524.5376856644248,1233102,HINDUNILVR.NS
2019-04-04,1510.533935546875,1528.7068639831984,1502.784309956844,1511.8481477732303,1212398,HINDUNILVR.NS
2019-04-05,1503.781494140625,1515.0206765378002,1495.5334228461684,1513.6611006988492,1468074,HINDUNILVR.NS
2019-04-08,1509.0384521484375,1522.4982298191908,1501.787381549507,1509.0384521484375,1647502,HINDUNILVR.NS
2019-04-09,1523.177978515625,1526.2597055694278,1506.6364741372197,1512.5733322944359,1232434,HINDUNILVR.NS
2019-04-10,1535.550048828125,1545.0670781822826,1518.1927779251284,1526.984656023855,1720236,HINDUNILVR.NS
2019-04-11,1550.2791748046875,1555.808094930221,1539.0853548286943,1543.5719112532283,2026954,HINDUNILVR.NS
2019-04-12,1560.475830078125,1563.2402345282658,1550.0976682602848,1555.7173147052354,1437818,HINDUNILVR.NS
2019-04-15,1560.838134765625,1569.131457318721,1552.7259340576038,1563.5119224919995,1035378,HINDUNILVR.NS
2019-04-16,1575.7935791015625,1578.9205589135724,1555.4905601190542,1564.418418303574,1625738,HINDUNILVR.NS
2019-04-18,1577.017333984375,1580.8241020210414,1567.3643235397149,1575.7937378756294,1475552,HINDUNILVR.NS
2019-04-22,1576.9718017578125,1581.6397003659126,1568.1345598789771,1577.1077814536895,717781,HINDUNILVR.NS
2019-04-23,1580.9146728515625,1584.358975751525,1570.8538342072818,1578.9206726310963,802947,HINDUNILVR.NS
2019-04-24,1588.5281982421875,1590.703541453027,1572.5758657669526,1581.277127967758,1169461,HINDUNILVR.NS
2019-04-25,1571.850830078125,1597.5921535739062,1565.5061431214037,1591.6100422860811,1704890,HINDUNILVR.NS
2019-04-26,1583.7698974609375,1586.8969883250215,1564.554602893289,1575.2952300606437,772993,HINDUNILVR.NS
2019-04-30,1593.1507568359375,1597.0482514227647,1581.5943634161645,1586.1716458512135,1171594,HINDUNILVR.NS
2019-05-02,1562.19775390625,1597.5013566515447,1559.2066432793304,1592.063054160816,793819,HINDUNILVR.NS
2019-05-03,1535.0062255859375,1565.3247174013422,1524.5374491424768,1558.980031227741,1442888,HINDUNILVR.NS
2019-05-06,1512.6640625,1529.069588415543,1500.9716884505863,1529.069588415543,2373878,HINDUNILVR.NS
2019-05-07,1538.58642578125,1550.7319902399327,1515.9268318816735,1521.637093801386,2212617,HINDUNILVR.NS
2019-05-08,1530.6107177734375,1538.5869417579947,1518.193300409214,1538.5869417579947,1243338,HINDUNILVR.NS
2019-05-09,1544.2515869140625,1552.6356380829282,1520.0058173176128,1522.815585310557,1204995,HINDUNILVR.NS
2019-05-10,1529.477294921875,1549.009910016139,1521.3652041908072,1548.9645465692402,1000696,HINDUNILVR.NS
2019-05-13,1542.6654052734375,1556.261163839302,1530.610455088011,1533.6015662295276,1160287,HINDUNILVR.NS
2019-05-14,1539.492919921875,1549.9163338630594,1522.9060517410549,1540.8524956533338,1442817,HINDUNILVR.NS
2019-05-15,1514.6129150390625,1543.571837432635,1510.8966524008292,1540.8526856344565,1235429,HINDUNILVR.NS
2019-05-16,1530.157470703125,1540.8528464828028,1515.6553262656398,1517.9212863339967,714690,HINDUNILVR.NS
2019-05-17,1574.20751953125,1579.101903821486,1527.4380242207083,1531.8793272271819,1502484,HINDUNILVR.NS
2019-05-20,1606.565673828125,1610.3271896358438,1572.4402933810595,1595.235873589563,1279236,HINDUNILVR.NS
2019-05-21,1618.1219482421875,1629.1797881854413,1606.928128577793,1606.928128577793,1337466,HINDUNILVR.NS
2019-05-22,1602.7586669921875,1617.8952336041757,1583.7698582290539,1617.8952336041757,1162653,HINDUNILVR.NS
2019-05-23,1589.6612548828125,1635.932193567197,1581.6397801321436,1618.7561536381072,1551172,HINDUNILVR.NS
2019-05-24,1585.80908203125,1595.054263221555,1565.4154464324877,1589.7971928990744,1603085,HINDUNILVR.NS
2019-05-27,1606.0667724609375,1609.6923077564436,1573.4823182496,1585.2653079599945,1373845,HINDUNILVR.NS
2019-05-28,1610.5537109375,1618.8017830000827,1590.2506877232056,1608.831559252602,2863139,HINDUNILVR.NS
2019-05-29,1614.133544921875,1621.8378071112386,1604.6618786049135,1608.8312218965293,899619,HINDUNILVR.NS
2019-05-30,1617.2154541015625,1624.2399292419784,1614.2697064620334,1620.6143936856347,1038433,HINDUNILVR.NS
2019-05-31,1621.0675048828125,1633.8928584030448,1598.8611007063357,1619.435969706701,1329926,HINDUNILVR.NS
2019-06-03,1667.474365234375,1672.2782440134984,1624.2398987925144,1626.0526665367024,1415582,HINDUNILVR.NS
2019-06-04,1645.6307373046875,1672.7316405232295,1637.926473449663,1659.589072770541,842283,HINDUNILVR.NS
2019-06-06,1665.70703125,1676.7196178892943,1642.4582618209492,1651.5674643770171,1626007,HINDUNILVR.NS
2019-06-07,1659.3621826171875,1672.0515561289399,1645.0866374164661,1661.4015462172906,698970,HINDUNILVR.NS
2019-06-10,1679.075927734375,1690.3603613722503,1663.214211817856,1667.5648981548354,814577,HINDUNILVR.NS
2019-06-11,1667.5650634765625,1682.9735890373474,1660.5858413958472,1681.4326700957326,591026,HINDUNILVR.NS
2019-06-12,1674.1815185546875,1679.7558011321194,1651.4766704287626,1665.9334479864212,709916,HINDUNILVR.NS
2019-06-13,1672.7313232421875,1675.6317071804376,1652.3830509417523,1674.1362624062945,697830,HINDUNILVR.NS
2019-06-14,1652.29248046875,1679.7559567997175,1646.3103688781869,1670.4655218572127,632971,HINDUNILVR.NS
2019-06-17,1647.8511962890625,1660.4045904338345,1635.6602671688217,1660.4045904338345,669276,HINDUNILVR.NS
2019-06-18,1640.192138671875,1647.9417645905041,1625.1461893872086,1641.00790623845,995083,HINDUNILVR.NS
