Date,Close,High,Low,Open,Volume,Symbol
,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,
2019-01-01,353.6650390625,354.68591596645996,346.51881172034336,351.47742026417524,7759872,ICICIBANK.NS
2019-01-02,354.491455078125,357.6999505660198,350.3106549622425,351.4773967786462,18243156,ICICIBANK.NS
2019-01-03,353.1788635253906,357.1165650698157,352.0121217566476,354.88034462978,12884409,ICICIBANK.NS
2019-01-04,355.0748291015625,358.5749952385283,348.1230393643376,351.8177020343797,22896026,ICICIBANK.NS
2019-01-07,357.50555419921875,360.71405005347424,356.3874141343755,357.3110873171207,12719847,ICICIBANK.NS
2019-01-08,369.6103515625,371.2145994487216,356.4360366019939,357.60274885039155,21501136,ICICIBANK.NS
2019-01-09,371.6521301269531,372.9160757970535,365.1865071133242,371.0687591747994,21730142,ICICIBANK.NS
2019-01-10,368.9783630371094,371.5548858565643,365.62400241363525,370.38817365775293,14497154,ICICIBANK.NS
2019-01-11,368.0546875,370.6312399740119,364.8461918849924,370.0478690426983,12537973,ICICIBANK.NS
2019-01-14,362.9988708496094,368.2005479431307,362.3668980449336,368.2005479431307,14844029,ICICIBANK.NS
2019-01-15,362.4154968261719,364.99201957487935,360.3251115648235,363.1933049373554,12960779,ICICIBANK.NS
2019-01-16,364.89483642578125,369.22147252808014,361.7349423225126,361.7349423225126,15106484,ICICIBANK.NS
2019-01-17,364.2142333984375,367.47136069419855,362.46412053565814,365.5754125107241,13171721,ICICIBANK.NS
2019-01-18,361.68634033203125,365.96434487478047,360.0820923374355,364.21426154821813,12212121,ICICIBANK.NS
2019-01-21,361.39459228515625,365.7211977883075,360.325083960605,362.6585377868689,8908581,ICICIBANK.NS
2019-01-22,358.81805419921875,362.1724146057688,355.94986093341464,360.2764666070272,14756076,ICICIBANK.NS
2019-01-23,357.21380615234375,363.3391560623222,356.29016276447754,358.57498513073574,9726450,ICICIBANK.NS
2019-01-24,354.6859436035156,358.2833733318855,351.7205164255348,356.4360565814312,17521254,ICICIBANK.NS
2019-01-25,347.2966613769531,354.5400927309445,344.7201087450403,352.3038719739227,22978238,ICICIBANK.NS
2019-01-28,334.02508544921875,345.06041332954055,327.31639346038014,343.40756352817806,34362360,ICICIBANK.NS
2019-01-29,337.23358154296875,340.3934752166842,331.8860691720658,333.4417150688058,20738442,ICICIBANK.NS
2019-01-30,355.75543212890625,358.38058661234,341.2685399294451,341.2685399294451,39400056,ICICIBANK.NS
2019-01-31,354.3456726074219,366.2074110427378,344.28261937268144,362.3669421947325,85917249,ICICIBANK.NS
2019-02-01,344.81732177734375,354.7831404973333,339.0809052289137,354.3942364328001,25605469,ICICIBANK.NS
2019-02-04,344.7200927734375,347.004944980216,336.4071533102299,341.26852835806557,17039321,ICICIBANK.NS
2019-02-05,342.8727722167969,346.227132829529,339.17813909184173,344.7687203320765,12197271,ICICIBANK.NS
2019-02-06,349.3384094238281,351.86633045793,343.4075554268515,343.79645950791036,15396216,ICICIBANK.NS
2019-02-07,348.7064208984375,351.7690811973026,346.61603559422656,349.14395651462314,10247434,ICICIBANK.NS
2019-02-08,345.2548522949219,348.4633478692766,341.02545018583413,347.00493539521034,9308651,ICICIBANK.NS
2019-02-11,340.3448486328125,344.86595107684116,339.3725736420929,344.76871764347356,9419635,ICICIBANK.NS
2019-02-12,334.7542419433594,342.2407706703639,333.73336514943867,339.3239459203324,14924394,ICICIBANK.NS
2019-02-14,334.4140319824219,337.2336238336471,326.83026841157886,330.42769814445734,15172596,ICICIBANK.NS
2019-02-15,332.6639404296875,338.1086872660397,331.1569257986047,334.5112573014454,20316848,ICICIBANK.NS
2019-02-18,329.3581237792969,333.4902921219154,328.19138202573214,332.7124840671891,10601490,ICICIBANK.NS
2019-02-19,333.7334289550781,340.68519000411413,329.69849321373397,329.69849321373397,14384763,ICICIBANK.NS
2019-02-20,335.6293640136719,337.9628182333393,332.8583741465442,335.4348971322495,9474758,ICICIBANK.NS
2019-02-21,341.5602111816406,345.10903883039094,336.65023407669514,337.1849734824489,18631331,ICICIBANK.NS
2019-02-22,342.28936767578125,344.2825490294858,341.5601614986522,341.65739492323115,10997730,ICICIBANK.NS
2019-02-25,345.74102783203125,347.5397426822746,343.26170855040465,343.26170855040465,10344411,ICICIBANK.NS
2019-02-26,338.546142578125,342.9213797642046,336.9904967554459,340.29622558396636,18096382,ICICIBANK.NS
2019-02-27,335.9696350097656,344.8659755431788,333.782016125447,341.26854595370725,17325417,ICICIBANK.NS
2019-02-28,340.4421081542969,341.9977541929532,335.4348975026833,338.78925834630223,18347113,ICICIBANK.NS
2019-03-01,344.42840576171875,345.15761198422064,340.92820995941435,342.2893889737891,14190221,ICICIBANK.NS
2019-03-05,353.1788635253906,354.05390501621,343.0185787763039,345.1575954618408,17638277,ICICIBANK.NS
2019-03-06,361.6376953125,362.5127368714145,355.1234409944554,355.1234409944554,31436190,ICICIBANK.NS
