Date,Close,High,Low,Open,Volume,Symbol
,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS,
2019-01-01,1307.3304443359375,1310.1411055409965,1292.1889547718301,1310.1411055409965,786846,LT.NS
2019-01-02,1292.4610595703125,1310.050520187562,1284.8449919066045,1306.5144769139392,2058504,LT.NS
2019-01-03,1264.8076171875,1295.6344695060484,1261.1809286794355,1292.914453125,2290756,LT.NS
2019-01-04,1258.5062255859375,1276.2315983527394,1245.3594804189297,1271.0636117650824,2711485,LT.NS
2019-01-07,1254.6531982421875,1277.1386053277065,1250.34650473058,1266.6212285717563,1851513,LT.NS
2019-01-08,1253.2020263671875,1263.7647775744583,1246.6740320703504,1258.007432361899,1437271,LT.NS
2019-01-09,1256.69287109375,1263.492911641472,1243.954084196587,1259.8208454746048,1413005,LT.NS
2019-01-10,1262.63134765625,1268.3434252676323,1254.153986977238,1258.4606787814253,1063647,LT.NS
2019-01-11,1241.778076171875,1263.8102522981649,1234.026096185029,1262.9942252790902,2489197,LT.NS
2019-01-14,1209.409912109375,1239.6020260281864,1206.780540936474,1239.6020260281864,3080984,LT.NS
2019-01-15,1215.756591796875,1222.1939413106631,1205.8738441715,1214.9405648043685,3079248,LT.NS
2019-01-16,1216.889892578125,1234.433974300614,1211.313837433434,1217.5698966036302,2454470,LT.NS
2019-01-17,1220.4261474609375,1225.639512561299,1212.1753419772897,1219.5647424724839,1610419,LT.NS
2019-01-18,1194.9031982421875,1225.8206951181232,1190.4604827589465,1224.7780000540338,2135781,LT.NS
2019-01-21,1191.865966796875,1212.4473811552157,1154.6016513969544,1159.633726302128,8813681,LT.NS
2019-01-22,1179.7164306640625,1198.1671858513084,1176.951036474805,1193.9965163070121,2544978,LT.NS
2019-01-23,1179.9884033203125,1184.9298328522257,1172.8257820112146,1179.5804451315287,1821323,LT.NS
2019-01-24,1174.457763671875,1183.7058861369178,1166.8870732498222,1183.207172176393,1654706,LT.NS
2019-01-25,1165.4815673828125,1191.4577443076446,1161.9002569796455,1178.673690264174,3136788,LT.NS
2019-01-28,1179.0816650390625,1213.0366009244785,1171.10301712226,1174.548304628012,8004136,LT.NS
2019-01-29,1158.7723388671875,1186.6525063558067,1149.8415300074962,1182.3004359401425,3685535,LT.NS
2019-01-30,1173.6416015625,1186.8337242814926,1161.4469066498027,1164.4389687132057,2385425,LT.NS
2019-01-31,1191.63916015625,1198.3484450124797,1175.5457307208383,1182.3003934522092,5852257,LT.NS
2019-02-01,1200.977783203125,1209.9992365666772,1190.4604094894141,1192.7270896293405,2515736,LT.NS
2019-02-04,1185.383056640625,1203.0177836875064,1181.0309865429842,1203.0177836875064,2308931,LT.NS
2019-02-05,1182.8443603515625,1199.527148574619,1178.673690965234,1188.3750378428508,1447400,LT.NS
2019-02-06,1191.72998046875,1198.6206671610526,1172.3725508313153,1185.9272561623727,2034886,LT.NS
2019-02-07,1175.0924072265625,1197.5778086655196,1168.8816148641085,1191.367126980811,1556295,LT.NS
2019-02-08,1143.9935302734375,1177.676421162431,1138.3722074847424,1174.14037781185,2993525,LT.NS
2019-02-11,1130.166748046875,1141.500149050153,1107.046610000188,1141.500149050153,2981408,LT.NS
2019-02-12,1130.48388671875,1146.8493595135767,1125.6785918414084,1128.3532297944184,1571390,LT.NS
2019-02-14,1113.030517578125,1116.7932284883636,1089.0037097397312,1105.2331605661175,6974738,LT.NS
2019-02-15,1127.083984375,1136.8760866223756,1116.0226298210382,1127.9000113419045,3620228,LT.NS
2019-02-18,1128.353515625,1141.9989760553276,1124.273490859783,1128.8068517100241,2186849,LT.NS
2019-02-19,1140.8656005859375,1151.4736203765738,1128.8068168258537,1128.8068168258537,2389086,LT.NS
2019-02-20,1157.4122314453125,1162.9429087275414,1146.214743262213,1146.9401251618694,2433082,LT.NS
2019-02-21,1164.2576904296875,1170.9670865026128,1147.0309195094014,1162.3537010424698,2392129,LT.NS
